-259, -1, -451
-251, 19, -460
-251, 19, -460
-245, 38, -455
-245, 38, -455
-245, 38, -455
-238, 50, -462
-238, 50, -462
-233, 58, -454
-233, 58, -454
-231, 69, -452
-231, 69, -452
-208, 92, -459
-208, 92, -459
-208, 92, -459
-212, 91, -452
-212, 91, -452
-192, 107, -458
-192, 107, -458
-188, 120, -450
-188, 120, -450
-188, 120, -450
-163, 130, -462
-163, 130, -462
-165, 131, -447
-165, 131, -447
-143, 143, -464
-143, 143, -464
-127, 154, -453
-127, 154, -453
-127, 154, -453
-109, 153, -465
-109, 153, -465
-103, 160, -457
-103, 160, -457
-96, 168, -451
-96, 168, -451
-96, 168, -451
-66, 166, -465
-66, 166, -465
-65, 168, -451
-65, 168, -451
-38, 169, -467
-38, 169, -467
-30, 174, -453
-30, 174, -453
-30, 174, -453
-5, 163, -471
-5, 163, -471
4, 164, -462
4, 164, -462
14, 168, -457
14, 168, -457
14, 168, -457
36, 157, -466
36, 157, -466
45, 154, -456
45, 154, -456
64, 142, -471
64, 142, -471
73, 144, -458
73, 144, -458
73, 144, -458
92, 123, -475
92, 123, -475
97, 125, -461
97, 125, -461
114, 108, -474
114, 108, -474
114, 100, -474
123, 100, -470
123, 100, -470
132, 90, -463
132, 90, -463
142, 73, -475
142, 73, -475
151, 67, -467
151, 67, -467
151, 67, -467
156, 46, -482
156, 46, -482
162, 35, -467
162, 35, -467
167, 15, -479
167, 15, -479
167, 10, -469
174, 10, -469
174, 10, -469
172, -21, -477
172, -21, -477
176, -25, -475
176, -25, -475
175, -46, -479
175, -46, -479
175, -46, -479
176, -60, -482
176, -60, -482
179, -69, -472
179, -69, -472
168, -94, -483
168, -94, -483
168, -105, -476
168, -105, -476
168, -105, -476
161, -126, -482
161, -126, -482
151, -139, -484
151, -139, -484
144, -152, -481
144, -152, -481
144, -152, -481
134, -167, -482
134, -167, -482
131, -177, -475
131, -177, -475
120, -188, -485
120, -188, -485
106, -199, -484
106, -199, -484
106, -199, -484
88, -215, -481
88, -215, -481
81, -222, -482
81, -222, -482
66, -230, -480
66, -230, -480
66, -230, -480
49, -239, -487
49, -239, -487
32, -246, -479
32, -246, -479
19, -249, -485
19, -249, -485
2, -251, -484
2, -251, -484
2, -251, -484
-16, -258, -481
-16, -258, -481
-31, -260, -482
-31, -260, -482
-43, -261, -476
-43, -261, -476
-43, -261, -476
-61, -261, -480
-61, -261, -480
-76, -261, -473
-76, -261, -473
-92, -257, -476
-92, -257, -476
-106, -252, -476
-106, -252, -476
-106, -252, -476
-118, -250, -474
-118, -250, -474
-134, -247, -475
-134, -247, -475
-151, -236, -471
-151, -236, -471
-151, -236, -471
-164, -228, -476
-164, -228, -476
-176, -223, -468
-176, -223, -468
-188, -212, -470
-188, -212, -470
-197, -204, -467
-197, -204, -467
-197, -204, -467
-207, -200, -458
-207, -200, -458
-220, -179, -468
-220, -179, -468
-229, -164, -465
-229, -164, -465
-238, -141, -476
-238, -141, -476
-242, -131, -474
-242, -131, -474
-245, -122, -472
-245, -122, -472
-250, -105, -469
-250, -105, -469
-254, -88, -473
-254, -88, -473
-254, -88, -473
-256, -75, -468
-256, -75, -468
-257, -61, -470
-257, -61, -470
-257, -44, -469
-257, -44, -469
-257, -44, -469
-257, -28, -469
-257, -28, -469
-256, -22, -469
-256, -22, -469
-252, 0, -465
-252, 0, -465
-247, 17, -472
-247, 17, -472
-247, 17, -472
-243, 25, -465
-243, 25, -465
-241, 36, -468
-241, 36, -468
-234, 51, -467
-234, 51, -467
-234, 51, -467
-229, 60, -458
-229, 60, -458
-225, 65, -458
-225, 65, -458
-219, 84, -452
-219, 84, -452
-205, 99, -460
-205, 99, -460
-205, 99, -460
-196, 105, -451
-196, 105, -451
-187, 114, -456
-187, 114, -456
-176, 127, -456
-176, 127, -456
-176, 136, -456
-158, 136, -457
-158, 136, -457
-145, 139, -457
-145, 139, -457
-133, 151, -453
-133, 151, -453
-120, 157, -461
-120, 157, -461
-120, 157, -461
-103, 159, -461
-103, 159, -461
-92, 161, -461
-92, 161, -461
-76, 168, -460
-76, 168, -460
-76, 169, -460
-57, 169, -463
-57, 169, -463
-42, 166, -465
-42, 166, -465
-28, 168, -457
-28, 168, -457
-10, 168, -470
-10, 168, -470
-10, 168, -470
8, 162, -466
8, 162, -466
18, 158, -470
18, 158, -470
33, 158, -467
33, 158, -467
33, 149, -468
52, 149, -468
52, 149, -468
61, 142, -470
61, 142, -470
74, 136, -467
74, 136, -467
88, 130, -475
88, 130, -475
88, 130, -475
102, 121, -468
102, 121, -468
106, 119, -461
106, 119, -461
120, 103, -471
120, 103, -471
132, 92, -472
132, 92, -472
132, 92, -472
141, 72, -474
141, 72, -474
148, 65, -470
148, 65, -470
155, 50, -479
155, 50, -479
155, 50, -479
163, 32, -473
163, 32, -473
169, 23, -472
169, 23, -472
169, 7, -478
169, 7, -478
174, -9, -480
174, -9, -480
174, -9, -480
175, -29, -481
175, -29, -481
175, -48, -476
175, -48, -476
173, -59, -484
173, -59, -484
173, -59, -484
171, -75, -480
171, -75, -480
167, -94, -484
167, -94, -484
165, -105, -482
165, -105, -482
157, -123, -484
157, -123, -484
157, -123, -484
156, -134, -476
156, -134, -476
157, -143, -472
157, -143, -472
137, -161, -487
137, -161, -487
137, -161, -487
130, -176, -477
130, -176, -477
130, -185, -478
130, -185, -478
110, -196, -478
110, -196, -478
106, -209, -475
106, -209, -475
106, -209, -475
82, -221, -481
82, -221, -481
81, -231, -471
81, -231, -471
59, -237, -484
59, -237, -484
59, -243, -484
52, -243, -469
52, -243, -469
22, -248, -481
22, -248, -481
19, -257, -470
19, -257, -470
-8, -256, -481
-8, -256, -481
-8, -256, -481
-20, -261, -476
-20, -261, -476
-28, -270, -467
-28, -270, -467
-56, -261, -479
-56, -261, -479
-56, -266, -466
-63, -266, -466
-63, -266, -466
-87, -261, -473
-87, -261, -473
-91, -266, -465
-91, -266, -465
-120, -247, -476
-120, -247, -476
-120, -247, -476
-126, -254, -465
-126, -254, -465
-149, -240, -471
-149, -240, -471
-156, -241, -466
-156, -241, -466
-156, -219, -469
-176, -219, -469
-176, -219, -469
-184, -217, -467
-184, -217, -467
-192, -216, -458
-192, -216, -458
-209, -190, -470
-209, -190, -470
-209, -190, -470
-217, -191, -459
-217, -191, -459
-228, -173, -465
-228, -173, -465
-237, -142, -476
-239, -135, -474
-239, -135, -474
-239, -121, -474
-244, -121, -471
-244, -121, -471
-250, -110, -469
-250, -110, -469
-253, -94, -473
-253, -94, -473
-254, -78, -469
-254, -78, -469
-254, -78, -469
-256, -64, -472
-256, -64, -472
-258, -50, -468
-258, -50, -468
-256, -32, -469
-256, -32, -469
-256, -17, -469
-252, -17, -469
-252, -17, -469
-253, -6, -467
-253, -6, -467
-250, 8, -470
-250, 8, -470
-245, 27, -465
-245, 27, -465
-245, 27, -465
-237, 37, -471
-237, 37, -471
-235, 45, -466
-235, 45, -466
-225, 65, -468
-225, 65, -468
-225, 80, -469
-213, 80, -469
-213, 80, -469
-205, 87, -467
-205, 87, -467
-197, 98, -469
-197, 98, -469
-186, 112, -465
-186, 112, -465
-186, 112, -465
-171, 119, -473
-171, 119, -473
-162, 125, -466
-162, 125, -466
-151, 138, -468
-151, 138, -468
-138, 143, -470
-138, 143, -470
-138, 143, -470
-120, 147, -470
-120, 147, -470
-109, 153, -471
-109, 153, -471
-93, 161, -468
-93, 161, -468
-93, 161, -468
-77, 161, -475
-77, 161, -475
-65, 161, -468
-65, 161, -468
-51, 166, -472
-51, 166, -472
-34, 166, -473
-34, 166, -473
-34, 166, -473
-19, 162, -473
-19, 162, -473
-6, 161, -474
-6, 161, -474
1, 167, -463
1, 167, -463
1, 167, -463
22, 160, -471
22, 160, -471
33, 153, -466
33, 153, -466
46, 152, -469
46, 152, -469
61, 145, -471
61, 145, -471
61, 145, -471
75, 134, -472
75, 134, -472
84, 128, -474
84, 128, -474
98, 124, -470
98, 124, -470
98, 109, -470
112, 109, -477
112, 109, -477
118, 100, -465
118, 100, -465
130, 88, -473
130, 88, -473
139, 75, -475
139, 75, -475
139, 75, -475
148, 59, -478
148, 59, -478
153, 45, -479
153, 45, -479
160, 35, -475
160, 35, -475
160, 23, -475
167, 23, -478
167, 23, -478
174, 13, -465
174, 13, -465
172, -11, -478
172, -11, -478
177, -20, -477
177, -20, -477
177, -20, -477
180, -37, -477
180, -37, -477
177, -54, -475
177, -54, -475
175, -70, -475
175, -70, -475
175, -83, -482
173, -83, -482
173, -83, -482
166, -103, -480
166, -103, -480
167, -115, -478
167, -115, -478
155, -131, -483
155, -131, -483
155, -131, -483
146, -150, -483
146, -150, -483
136, -164, -485
136, -164, -485
127, -176, -481
127, -176, -481
117, -187, -489
117, -187, -489
117, -187, -489
105, -200, -480
105, -200, -480
94, -210, -484
94, -210, -484
84, -217, -484
84, -217, -484
84, -217, -484
61, -229, -489
61, -229, -489
51, -237, -488
51, -237, -488
32, -243, -484
32, -243, -484
16, -246, -491
16, -246, -491
16, -246, -491
0, -252, -482
0, -252, -482
-14, -257, -485
-14, -257, -485
-30, -255, -485
-30, -255, -485
-30, -255, -485
-48, -256, -484
-48, -256, -484
-60, -259, -482
-60, -259, -482
-76, -257, -480
-76, -257, -480
-95, -250, -485
-95, -250, -485
-95, -250, -485
-109, -250, -478
-109, -250, -478
-122, -247, -481
-122, -247, -481
-136, -238, -479
-136, -238, -479
-136, -238, -479
-153, -231, -479
-153, -231, -479
-164, -226, -478
-164, -226, -478
-177, -216, -473
-177, -216, -473
-189, -203, -480
-189, -203, -480
-189, -203, -480
-198, -197, -472
-198, -197, -472
-208, -187, -475
-208, -187, -475
-219, -171, -473
-219, -171, -473
-219, -156, -473
-229, -156, -473
-229, -156, -473
-238, -141, -477
-236, -142, -474
-236, -142, -474
-241, -127, -471
-241, -127, -471
-241, -109, -472
-249, -109, -472
-249, -109, -472
-252, -97, -470
-252, -97, -470
-256, -82, -466
-256, -82, -466
-257, -63, -473
-257, -63, -473
-257, -63, -473
-257, -47, -467
-257, -47, -467
-257, -38, -470
-257, -38, -470
-255, -22, -467
-255, -22, -467
-252, 0, -469
-252, 0, -469
-252, 0, -469
-248, 6, -468
-248, 6, -468
-245, 22, -464
-245, 22, -464
-238, 40, -471
-238, 40, -471
-238, 40, -471
-231, 52, -465
-231, 52, -465
-224, 61, -469
-224, 61, -469
-218, 74, -467
-218, 74, -467
-205, 91, -469
-205, 91, -469
-205, 91, -469
-195, 96, -469
-195, 96, -469
-189, 107, -464
-189, 107, -464
-181, 119, -470
-181, 119, -470
-181, 119, -470
-161, 129, -466
-161, 129, -466
-149, 132, -470
-149, 132, -470
-139, 142, -467
-139, 142, -467
-122, 152, -471
-122, 152, -471
-122, 152, -471
-109, 151, -472
-109, 151, -472
-100, 157, -468
-100, 157, -468
-84, 164, -473
-84, 164, -473
-84, 164, -473
-68, 164, -468
-68, 164, -468
-53, 163, -474
-53, 163, -474
-48, 170, -463
-48, 170, -463
-26, 171, -467
-26, 171, -467
-26, 171, -467
-11, 164, -469
-11, 164, -469
2, 163, -466
2, 163, -466
14, 163, -471
14, 163, -471
14, 156, -471
34, 156, -465
34, 156, -465
43, 150, -469
43, 150, -469
57, 147, -468
57, 147, -468
74, 138, -472
74, 138, -472
74, 138, -472
87, 128, -472
87, 128, -472
98, 117, -472
98, 117, -472
108, 112, -476
108, 112, -476
108, 100, -471
120, 100, -471
120, 100, -471
130, 86, -476
130, 86, -476
137, 78, -473
137, 78, -473
147, 65, -477
147, 65, -477
147, 65, -477
154, 46, -479
154, 46, -479
160, 39, -471
160, 39, -471
166, 38, -468
166, 38, -468
166, 5, -477
169, 5, -477
169, 5, -477
176, 0, -470
176, 0, -470
173, -25, -478
173, -25, -478
175, -38, -481
175, -38, -481
175, -38, -481
176, -55, -483
176, -55, -483
174, -71, -479
174, -71, -479
173, -82, -479
173, -82, -479
166, -103, -481
166, -103, -481
166, -103, -481
162, -118, -485
162, -118, -485
156, -131, -481
156, -131, -481
148, -142, -484
148, -142, -484
148, -142, -484
147, -156, -481
147, -156, -481
128, -176, -482
128, -176, -482
121, -184, -486
121, -184, -486
107, -196, -481
107, -196, -481
107, -196, -481
103, -208, -485
103, -208, -485
87, -218, -483
87, -218, -483
62, -227, -488
62, -227, -488
62, -227, -488
47, -236, -488
47, -236, -488
33, -245, -483
33, -245, -483
19, -247, -487
19, -247, -487
1, -251, -485
1, -251, -485
1, -251, -485
-11, -255, -487
-11, -255, -487
-24, -258, -483
-24, -258, -483
-44, -256, -485
-44, -256, -485
-44, -256, -485
-61, -256, -483
-61, -256, -483
-77, -258, -480
-77, -258, -480
-88, -256, -484
-88, -256, -484
-107, -247, -479
-107, -247, -479
-107, -247, -479
-122, -245, -482
-122, -245, -482
-135, -241, -477
-135, -241, -477
-148, -233, -479
-148, -233, -479
-148, -233, -479
-158, -224, -477
-158, -224, -477
-175, -218, -473
-175, -218, -473
-187, -207, -478
-187, -207, -478
-198, -193, -473
-198, -193, -473
-198, -193, -473
-208, -184, -477
-208, -184, -477
-217, -176, -471
-217, -176, -471
-226, -158, -474
-226, -158, -474
-226, -144, -474
-236, -143, -476
-237, -141, -476
-237, -141, -476
-243, -129, -470
-243, -129, -470
-248, -111, -471
-248, -111, -471
-251, -94, -471
-251, -94, -471
-251, -94, -471
-254, -81, -469
-254, -81, -469
-256, -72, -470
-256, -72, -470
-257, -50, -468
-257, -50, -468
-257, -50, -468
-255, -36, -471
-255, -36, -471
-256, -24, -467
-256, -24, -467
-252, -6, -468
-252, -6, -468
-249, 8, -469
-249, 8, -469
-249, 8, -469
-244, 22, -466
-244, 22, -466
-240, 32, -469
-240, 32, -469
-232, 51, -465
-232, 51, -465
-232, 51, -465
-224, 64, -471
-224, 64, -471
-219, 70, -464
-219, 70, -464
-211, 83, -468
-211, 83, -468
-197, 99, -469
-197, 99, -469
-197, 99, -469
-187, 107, -468
-187, 107, -468
-180, 114, -469
-180, 114, -469
-166, 129, -465
-166, 129, -465
-166, 129, -465
-151, 134, -471
-151, 134, -471
-143, 137, -465
-143, 137, -465
-130, 148, -468
-130, 148, -468
-111, 155, -470
-111, 155, -470
-111, 155, -470
-94, 156, -471
-94, 156, -471
-85, 159, -472
-85, 159, -472
-69, 167, -468
-69, 167, -468
-69, 165, -468
-52, 165, -475
-52, 165, -475
-40, 163, -471
-40, 163, -471
-26, 166, -472
-26, 166, -472
-9, 165, -474
-9, 165, -474
-9, 165, -474
8, 160, -475
8, 160, -475
17, 156, -476
17, 156, -476
34, 154, -472
34, 154, -472
34, 147, -479
50, 147, -479
50, 147, -479
64, 138, -475
64, 138, -475
74, 132, -477
74, 132, -477
86, 126, -478
86, 126, -478
86, 126, -478
101, 114, -481
101, 114, -481
106, 103, -481
106, 103, -481
118, 96, -477
118, 96, -477
118, 92, -479
127, 92, -479
127, 92, -479
136, 77, -473
136, 77, -473
145, 71, -476
145, 71, -476
152, 53, -478
152, 53, -478
152, 53, -478
160, 34, -479
160, 34, -479
164, 20, -478
164, 20, -478
169, 9, -476
169, 9, -476
171, -9, -484
171, -9, -484
171, -9, -484
173, -24, -478
173, -24, -478
175, -37, -481
175, -37, -481
174, -54, -481
174, -54, -481
174, -54, -481
172, -70, -483
172, -70, -483
169, -86, -483
169, -86, -483
167, -100, -481
167, -100, -481
161, -115, -485
161, -115, -485
161, -115, -485
166, -123, -470
166, -123, -470
151, -145, -483
151, -145, -483
142, -154, -484
142, -154, -484
142, -154, -484
134, -172, -485
134, -172, -485
123, -184, -479
123, -184, -479
110, -197, -480
110, -197, -480
97, -205, -488
97, -205, -488
97, -205, -488
85, -219, -479
85, -219, -479
74, -228, -482
74, -228, -482
61, -232, -483
61, -232, -483
61, -232, -483
42, -242, -482
42, -242, -482
29, -248, -480
29, -248, -480
15, -253, -477
15, -253, -477
-2, -254, -484
-2, -254, -484
-2, -254, -484
-15, -260, -477
-15, -260, -477
-32, -263, -480
-32, -263, -480
-49, -260, -478
-49, -260, -478
-49, -258, -478
-68, -258, -478
-68, -258, -478
-72, -265, -470
-72, -265, -470
-97, -258, -473
-97, -258, -473
-113, -250, -479
-113, -250, -479
-113, -250, -479
-128, -248, -473
-128, -248, -473
-142, -242, -475
-142, -242, -475
-154, -231, -472
-154, -231, -472
-154, -215, -477
-174, -215, -477
-174, -215, -477
-186, -208, -477
-186, -208, -477
-197, -200, -471
-197, -200, -471
-207, -185, -478
-207, -185, -478
-207, -185, -478
-217, -174, -473
-217, -174, -473
-223, -165, -474
-223, -165, -474
-229, -153, -472
-236, -143, -476
-236, -143, -476
-236, -124, -476
-241, -124, -469
-241, -124, -469
-246, -114, -473
-246, -114, -473
-251, -100, -469
-251, -100, -469
-255, -80, -471
-255, -80, -471
-255, -80, -471
-254, -70, -470
-254, -70, -470
-258, -60, -468
-258, -60, -468
-258, -42, -472
-258, -42, -472
-258, -20, -466
-255, -20, -466
-255, -20, -466
-252, -11, -469
-252, -11, -469
-250, 2, -465
-250, 2, -465
-244, 23, -468
-244, 23, -468
-244, 23, -468
-239, 33, -468
-239, 33, -468
-234, 44, -466
-234, 44, -466
-226, 61, -470
-226, 61, -470
-219, 74, -466
-219, 74, -466
-219, 74, -466
-208, 83, -470
-208, 83, -470
-201, 95, -465
-201, 95, -465
-189, 109, -469
-189, 109, -469
-189, 109, -469
-178, 115, -469
-178, 115, -469
-167, 122, -466
-167, 122, -466
-154, 134, -469
-154, 134, -469
-139, 143, -466
-139, 143, -466
-139, 143, -466
-124, 145, -472
-124, 145, -472
-120, 150, -467
-120, 150, -467
-99, 159, -470
-99, 159, -470
-99, 159, -470
-86, 161, -470
-86, 161, -470
-70, 160, -469
-70, 160, -469
-58, 165, -473
-58, 165, -473
-41, 169, -470
-41, 169, -470
-41, 169, -470
-25, 164, -476
-25, 164, -476
-13, 162, -471
-13, 162, -471
3, 163, -474
3, 163, -474
3, 163, -474
14, 159, -474
14, 159, -474
31, 151, -474
31, 151, -474
40, 151, -477
40, 151, -477
60, 143, -475
60, 143, -475
60, 143, -475
74, 132, -481
74, 132, -481
83, 125, -477
83, 125, -477
97, 119, -478
97, 119, -478
97, 107, -478
109, 107, -480
109, 107, -480
119, 94, -479
119, 94, -479
127, 85, -482
127, 85, -482
138, 73, -479
138, 73, -479
138, 73, -479
145, 57, -486
145, 57, -486
151, 46, -483
151, 46, -483
158, 36, -484
158, 36, -484
158, 27, -478
162, 27, -478
162, 27, -478
166, 8, -477
166, 8, -477
170, -5, -481
170, -5, -481
173, -18, -478
173, -18, -478
173, -18, -478
176, -33, -485
176, -33, -485
175, -49, -480
175, -49, -480
175, -63, -480
175, -63, -480
171, -82, -484
171, -82, -484
171, -82, -484
166, -100, -481
166, -100, -481
162, -113, -484
162, -113, -484
158, -127, -480
158, -127, -480
158, -127, -480
149, -143, -487
149, -143, -487
144, -156, -480
144, -156, -480
132, -169, -484
132, -169, -484
122, -181, -484
122, -181, -484
122, -181, -484
125, -191, -473
125, -191, -473
102, -205, -483
102, -205, -483
95, -213, -477
95, -213, -477
95, -213, -477
85, -222, -482
85, -222, -482
63, -234, -479
63, -234, -479
64, -241, -477
64, -241, -477
40, -245, -481
40, -245, -481
40, -245, -481
18, -253, -480
18, -253, -480
5, -257, -481
5, -257, -481
-15, -258, -477
-15, -258, -477
-15, -258, -477
-32, -260, -481
-32, -260, -481
-41, -263, -472
-41, -263, -472
-61, -261, -477
-61, -261, -477
-80, -256, -478
-80, -256, -478
-80, -256, -478
-97, -256, -476
-97, -256, -476
-108, -255, -477
-108, -255, -477
-125, -245, -472
-125, -245, -472
-125, -233, -472
-143, -233, -482
-143, -233, -482
-155, -230, -475
-155, -230, -475
-170, -221, -477
-170, -221, -477
-182, -207, -476
-182, -207, -476
-182, -207, -476
-196, -198, -477
-196, -198, -477
-205, -192, -475
-205, -192, -475
-215, -177, -472
-215, -177, -472
-215, -164, -478
-223, -164, -478
-223, -164, -478
-232, -152, -470
-236, -141, -477
-236, -141, -477
-240, -130, -470
-240, -130, -470
-246, -112, -475
-246, -112, -475
-246, -112, -475
-250, -100, -468
-250, -100, -468
-253, -90, -470
-253, -90, -470
-256, -74, -470
-256, -74, -470
-256, -53, -470
-257, -53, -468
-257, -53, -468
-256, -46, -471
-256, -46, -471
-257, -29, -466
-257, -29, -466
-253, -11, -472
-253, -11, -472
-253, -11, -472
-248, 5, -466
-248, 5, -466
-246, 15, -469
-246, 15, -469
-241, 31, -468
-241, 31, -468
-241, 49, -467
-233, 49, -467
-233, 49, -467
-227, 53, -468
-227, 53, -468
-226, 66, -464
-226, 66, -464
-210, 84, -470
-210, 84, -470
-210, 84, -470
-199, 94, -466
-199, 94, -466
-192, 101, -470
-192, 101, -470
-181, 114, -468
-181, 114, -468
-165, 126, -470
-165, 126, -470
-165, 126, -470
-155, 128, -469
-155, 128, -469
-144, 138, -465
-144, 138, -465
-132, 148, -471
-132, 148, -471
-132, 148, -471
-113, 152, -468
-113, 152, -468
-105, 152, -471
-105, 152, -471
-93, 160, -469
-93, 160, -469
-71, 165, -472
-71, 165, -472
-71, 165, -472
-57, 162, -473
-57, 162, -473
-44, 165, -469
-44, 165, -469
-29, 168, -475
-29, 168, -475
-29, 168, -475
-13, 165, -471
-13, 165, -471
-2, 160, -475
-2, 160, -475
12, 162, -472
12, 162, -472
32, 157, -476
32, 157, -476
32, 157, -476
43, 148, -478
43, 148, -478
55, 143, -475
55, 143, -475
68, 140, -479
68, 140, -479
68, 140, -479
85, 129, -476
85, 129, -476
95, 114, -480
95, 114, -480
105, 110, -477
105, 110, -477
116, 102, -481
116, 102, -481
116, 102, -481
127, 85, -482
127, 85, -482
133, 74, -480
133, 74, -480
143, 64, -485
143, 64, -485
143, 47, -485
152, 47, -480
152, 47, -480
157, 31, -486
157, 31, -486
161, 22, -483
161, 22, -483
167, 5, -486
167, 5, -486
167, 5, -486
170, -12, -486
170, -12, -486
171, -24, -485
171, -24, -485
171, -38, -490
171, -38, -490
171, -51, -479
174, -51, -479
174, -51, -479
174, -66, -482
174, -66, -482
172, -78, -479
172, -78, -479
168, -95, -483
168, -95, -483
168, -95, -483
162, -112, -484
162, -112, -484
159, -128, -480
159, -128, -480
151, -140, -486
151, -140, -486
145, -151, -479
145, -151, -479
145, -151, -479
139, -164, -483
139, -164, -483
128, -177, -479
128, -177, -479
114, -191, -485
114, -191, -485
114, -191, -485
102, -204, -484
102, -204, -484
90, -216, -480
90, -216, -480
78, -222, -485
78, -222, -485
62, -229, -480
62, -229, -480
62, -229, -480
63, -240, -474
63, -240, -474
39, -245, -479
39, -245, -479
21, -249, -482
21, -249, -482
21, -249, -482
8, -254, -481
8, -254, -481
-6, -262, -476
-6, -262, -476
-26, -259, -481
-26, -259, -481
-43, -259, -476
-43, -259, -476
-43, -259, -476
-61, -261, -480
-61, -261, -480
-75, -261, -475
-75, -261, -475
-92, -254, -476
-92, -254, -476
-92, -254, -476
-105, -252, -475
-105, -252, -475
-121, -251, -472
-121, -251, -472
-134, -245, -475
-134, -245, -475
-151, -234, -471
-151, -234, -471
-151, -234, -471
-162, -229, -474
-162, -229, -474
-176, -223, -470
-176, -223, -470
-189, -207, -470
-189, -207, -470
-189, -195, -470
-199, -195, -470
-199, -195, -470
-212, -188, -466
-212, -188, -466
-217, -178, -470
-217, -178, -470
-227, -162, -466
-227, -162, -466
-230, -136, -478
-230, -136, -478
-230, -122, -478
-236, -122, -476
-236, -122, -476
-241, -111, -475
-241, -111, -475
-245, -105, -471
-245, -105, -471
-248, -79, -479
-248, -79, -479
-248, -79, -479
-249, -65, -472
-249, -65, -472
-250, -55, -475
-250, -55, -475
-250, -35, -473
-250, -35, -473
-250, -18, -473
-249, -18, -473
-249, -18, -473
-245, -11, -473
-245, -11, -473
-243, 5, -470
-243, 5, -470
-238, 24, -475
-238, 24, -475
-238, 24, -475
-231, 35, -471
-231, 35, -471
-228, 42, -470
-228, 42, -470
